Bekasap;BKS-P16;Bekasap 00208;O-O-64D;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;GRK2/402/2210017DR;2021-12-21 05:00:00;2021-12-27 09:00:00;2022-01-04 07:30:00;RELEASE
Bekasap;BKS-P18;Bekasap 00209;S1-O-17A;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;GRK2/402/2210012DR;2022-01-04 07:30:00;2022-01-08 18:00:00;2022-01-19 18:00:00;COMPLETE
Bekasap;BKS-P5;Bekasap 00211;S1-O-16G;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;GRK2/402/2220082DR;2022-01-19 18:00:00;2022-01-23 19:00:00;2022-02-01 18:00:00;COMPLETE
Duri;4H-0811B;Duri 10908;4H-0811B;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;GRK2/402/2220095DR;2022-02-01 18:00:00;2022-02-14 00:00:00;2022-02-20 09:30:00;COMPLETE
Duri;5J-85C;Duri 10905;5J-85C;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;GRK2/402/2220096DR;2022-02-20 09:30:00;2022-02-23 17:00:00;2022-03-01 03:00:00;COMPLETE
Bekasap;BKS-P9;Bekasap 00214;O-E1-52B;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;GRK2/402/2220083DR;2022-03-01 03:00:00;2022-03-07 21:00:00;2022-03-18 00:00:00;COMPLETE
Bekasap;BKS-P13;Bekasap 00216;S1-O-36C;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;GRK2/402/2220086DR;2022-03-18 00:00:00;2022-03-23 11:30:00;2022-04-04 00:00:00;COMPLETE
Bekasap;BKS-X10;Bekasap 00218;O-E1-43B;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;GRK2/402/2220286DR;2022-04-04 00:00:00;2022-04-07 22:00:00;2022-04-20 00:00:00;COMPLETE
Bekasap;BKS-X11;Bekasap 00219;O-E1-44A;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;GRK2/402/2220284DR;2022-04-26 00:00:00;2022-04-26 00:00:00;2022-05-05 20:00:00;COMPLETE
Menggala No;MNO-P05;Menggala No 00048;N3-W1-57A;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;GRK2/402/2220196DR;2022-05-05 20:00:00;2022-05-22 15:00:00;2022-06-05 09:30:00;COMPLETE
Menggala No;MNO-P13;Menggala No 00050;N3-W1-48B;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;GRK2/402/3220236DR;2022-06-05 09:30:00;2022-06-09 00:00:00;2022-06-21 05:00:00;COMPLETE
Menggala No;MNO-P16;Menggala No 00052;N3-W1-36E;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;GRK2/402/2220239DR;2022-06-21 05:00:00;2022-06-25 18:00:00;2022-07-08 00:00:00;COMPLETE
Menggala No;MNO-P14;Menggala No 00054;N3-W1-36D;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;GRK2/402/3220208DR;2022-07-08 00:00:00;2022-07-10 20:00:00;2022-07-22 22:00:00;COMPLETE
Menggala No;MNO-P20;Menggala No 00056;N4-W1-83A;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;GRK2/402/3220212DR;2022-07-22 22:00:00;2022-07-27 18:00:00;2022-08-09 19:00:00;COMPLETE
Menggala No;MNO-P21;Menggala No 00058;N4-W1-83B;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSO2/402/3220316DR;2022-08-09 19:00:00;2022-08-14 11:00:00;2022-08-29 11:00:00;COMPLETE
Menggala No;MNO-P19;Menggala No 00059;N4-W1-83C;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSO2/402/3220518DR;2022-08-29 11:00:00;2022-09-06 02:00:00;2022-09-19 16:00:00;COMPLETE
Balam So;LQR-TE049_BLSO_57;Balam So 00494;S1-O-74A;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSO2/402/3220528DR;2022-09-19 16:00:00;2022-10-04 14:00:00;2022-10-13 06:00:00;COMPLETE
Balam So;LQR-TE180_BLSO_56;Balam So 00498;S1-O-75C;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSO2/402/3220536DR;2022-10-13 06:00:00;2022-10-20 04:00:00;2022-10-30 18:00:00;COMPLETE
Balam So;BLSO-P44;Balam So 00501;N1-W1-73C;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSO2/402/3220342DR;2022-10-30 18:00:00;2022-11-07 03:00:00;2022-11-15 20:00:00;COMPLETE
Balam So;LQR-TE016_BLSO_35;Balam So 00504;N1-W1-77A;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSO2/402/3220340DR;2022-11-15 20:00:00;2022-11-24 00:00:00;2022-12-01 21:00:00;COMPLETE
Minas;P_4C-24E;Minas 02032;4C-24E;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSO2/402/3220553DR;2022-12-01 21:00:00;2023-01-06 06:00:00;2023-01-19 08:00:00;COMPLETE
Minas;P_4C-25N1;Minas 02036;4C-25N1;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSO2/402/3220542DR;2023-01-19 08:00:00;2023-01-28 17:45:00;2023-02-26 18:00:00;COMPLETE
Minas;P_4C-25N2;Minas 02047;4C-25N2;Drill and Suspend;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSO2/402/3220430DR;2023-02-26 18:00:00;2023-03-23 20:00:00;2023-04-04 12:00:00;COMPLETE
Minas;P_5C-95N;Minas 02054;5C-95N;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSO2/402/3220651DR;2023-04-04 12:00:00;2023-04-11 13:30:00;2023-04-21 10:00:00;COMPLETE
Minas;P_4A-22;Minas 02059;4A-22;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSM2/402/3230211DR;2023-04-21 10:00:00;2023-04-29 00:00:00;2023-05-10 15:00:00;COMPLETE
Minas;P_4A-23E;Minas 02062;4A-23E;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSO2/402/3220655DR;2023-05-10 15:00:00;2023-05-14 05:00:00;2023-05-23 18:00:00;COMPLETE
Minas;P_7D-12N;Minas 02069;7D-12N;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSM2/402/3230244DR;2023-05-23 18:00:00;2023-05-30 16:00:00;2023-06-09 08:30:00;COMPLETE
Minas;P_3D-33E;Minas 02072;3D-33E;Drill and Suspend;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSO2/402/3220638DR;2023-06-09 08:30:00;2023-06-19 18:00:00;2023-06-26 20:00:00;COMPLETE
Minas;P_5B-87E;Minas 02076;5B-87E;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSM2/402/3230227DR;2023-06-26 20:00:00;2023-07-06 16:00:00;2023-07-15 07:00:00;COMPLETE
Minas;P_3B-34;Minas 02082;3B-34;Drill and Suspend;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSO2/402/3220433DR;2023-07-15 07:00:00;2023-07-20 21:00:00;2023-07-27 05:00:00;COMPLETE
Minas;P_6D-84E;Minas 02084;6D-84E;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSM2/402/3230238DR;2023-07-27 05:00:00;2023-08-02 20:00:00;2023-08-10 17:00:00;COMPLETE
Minas;P_6D-96N;Minas 02088;6D-96N;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSM2/402/3230234DR;2023-08-10 17:00:00;2023-08-13 10:30:00;2023-08-23 06:00:00;COMPLETE
Minas;P_4A-29;Minas 02090;4A-29;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSM2/402/3230249DR;2023-08-22 06:00:00;2023-08-26 12:00:00;2023-09-13 22:00:00;COMPLETE
Minas;MNS-P11;Minas 02095;8D-31E;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSM2/402/3230217DR;2023-09-13 22:00:00;2023-09-20 12:00:00;2023-10-01 00:00:00;COMPLETE
Minas;Minas P03;Minas 02097;8D-43N;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSO2/402/3220458DR;2023-10-01 00:00:00;2023-10-04 10:00:00;2023-10-11 10:00:00;RELEASE
Minas;P_MINA24_8D-42N;Minas 02100;8D-42N;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSM2/402/3230503DR;2023-10-11 10:00:00;2023-10-13 12:00:00;2023-10-21 18:30:00;COMPLETE
Minas;P_MINA24_6E-58N;Minas 02102;6E-58N;Drill and Suspend;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSM2/402/3230497DR;2023-10-21 18:30:00;2023-10-26 03:00:00;2023-11-01 21:00:00;RELEASE
Minas;P_MINA24_4A-43E;Minas 02105;4A-43E;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSM2/402/3230492DR;2023-11-01 21:00:00;2023-11-08 13:00:00;2023-11-17 04:00:00;COMPLETE
Minas;P_MINA24_8D-12N1;Minas 02108;8D-12N1;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSM2/402/3230501DR;2023-11-17 04:00:00;2023-11-23 10:00:00;2023-12-02 16:00:00;COMPLETE
Minas;P_MINA24_6E-57;Minas 02111;6E-57;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSM2/402/3230496DR;2023-12-02 16:00:00;2023-12-17 16:00:00;2023-12-28 12:00:00;COMPLETE
Minas;P_MINA24_8D-23N1;Minas 02115;8D-23N1;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSM2/402/3230502DR;2023-12-28 12:00:00;2024-06-29 11:00:00;2024-01-29 00:00:00;COMPLETE
Minas;P_3A-75N1;Minas 02117;3A-75N1;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSO2/402/3220634DR;2024-01-29 00:00:00;2024-02-03 23:00:00;2024-02-14 00:00:00;COMPLETE
Minas;P_MINA24_6F-83;Minas 02119;6F-83;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSM2/402/3230508DR;2024-02-14 00:00:00;2024-02-21 19:30:00;2024-03-05 12:45:00;COMPLETE
Minas;P_MINA24_7E-82N;Minas 02121;7E-82N;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSM2/402/3230520DR;2024-03-05 12:45:00;2024-03-10 22:00:00;2024-03-20 18:00:00;COMPLETE
Minas;P_MINA24_8E-63N;Minas 02122;8E-63N;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSM2/402/3230505DR;2024-03-20 18:00:00;2024-03-27 13:30:00;2024-04-08 09:30:00;COMPLETE
Minas;P_MINA24_8E-55N;Minas 02123;8E-55N;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSM2/402/3230504DR;2024-04-08 09:30:00;2024-04-11 14:30:00;2024-04-22 22:00:00;COMPLETE
Minas;P_MINA24_10C-16;Minas 02127;10C-16;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSM2/402/3230507DR;2024-04-22 22:00:00;2024-05-04 16:00:00;2024-05-17 08:30:00;COMPLETE
Minas;P_MINA24_7D-95N;Minas 02129;7D-95N;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSM2/402/3230517DR;2024-05-17 08:30:00;2024-05-29 02:00:00;2024-06-09 11:00:00;COMPLETE
Minas;P_MINA24_5C-33;Minas 02132;5C-33;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSM2/402/3230521DR;2024-06-09 11:00:00;2024-06-18 05:00:00;2024-06-28 09:00:00;COMPLETE
Minas;P_MINA24_6F-91;Minas 02134;6F-91;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-020;SSM2/402/3230509DR;2024-06-28 09:00:00;2024-07-08 12:00:00;;IN_PROGRESS
Hitam;Hitam P04;Hitam 00011;O-O-22A;Drill and Suspend;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;GRK2/402/2210093DR;2021-08-02 14:00:00;2021-08-06 00:00:00;2021-09-01 05:00:00;COMPLETE
Hitam;Hitam P04;Hitam 00011;O-O-22A;Complete;COM02 - Initial Completion Oil Producer;Land Drilling Rig;ACS-021;GRK2/402/2210093DR;2021-09-01 05:00:00;2021-09-01 05:00:00;2021-09-03 18:00:00;COMPLETE
Kotabatak;KOTA21_P_TE_2A;Kotabatak 00457;N1-W1-42A;Drill and Suspend;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;GRK2/402/3210100DR;2021-09-03 18:00:00;2021-09-17 14:00:00;2021-10-01 03:00:00;COMPLETE
Kotabatak;KOTA21_P_TE_INJ_1;Kotabatak 00458;N1-W1-46A;Drill and Suspend;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;GRK2/402/3210102DR;2021-10-01 03:00:00;2021-10-05 19:00:00;2021-10-15 09:00:00;COMPLETE
Kotabatak;KOTA21_P_TE_B2;Kotabatak 00459;N1-W1-84E;Drill and Suspend;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;GRK2/402/3210098DR;2021-10-15 09:00:00;2021-10-21 10:00:00;2021-11-02 00:00:00;COMPLETE
Petapahan;PTP-P4;Petapahan 00152;N2-W1-42A;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;GRK2/402/3210151DR;2021-11-02 00:00:00;2021-11-10 22:00:00;2021-11-24 16:30:00;COMPLETE
Kotabatak;KTB-P2;Kotabatak 00463;S1-E1-72;Drill and Suspend;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;GRK2/402/3210104DR;2021-11-24 16:30:00;2021-12-01 09:00:00;2021-12-18 17:00:00;COMPLETE
Kotabatak;KTB-X04;Kotabatak 00467;N1-O-73A;Drill and Suspend;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;GRK2/402/2210131DR;2021-12-18 17:00:00;2021-12-26 11:30:00;2022-01-05 03:30:00;COMPLETE
Kotabatak;KTB-X18;Kotabatak 00470;O-O-13;Drill and Suspend;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;GRK2/402/3220165DR;2022-01-05 03:30:00;2022-01-10 19:00:00;2022-01-20 08:30:00;COMPLETE
Kotabatak;KTB-X03;Kotabatak 00473;N1-O-32A;Drill and Suspend;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;GRK2/402/3210103DR;2022-01-20 08:30:00;2022-01-25 08:00:00;2022-02-09 04:00:00;COMPLETE
Kotabatak;KTB-X05;Kotabatak 00476;O-O-18;Drill and Suspend;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;GRK2/402/3220173DR;2022-02-09 04:00:00;2022-02-14 13:30:00;2022-02-24 13:00:00;COMPLETE
Kotabatak;KTB-X06;Kotabatak 00479;S1-O-12A;Drill and Suspend;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;GRK2/402/3220170DR;2022-02-24 13:00:00;2022-03-02 01:00:00;2022-03-12 15:30:00;COMPLETE
Kotabatak;KTB-X07;Kotabatak 00481;N1-W1-34;Drill and Suspend;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;GRK2/402/3220176DR;2022-03-12 15:30:00;2022-03-21 21:00:00;2022-04-01 09:00:00;COMPLETE
Petapahan;PETP21_HW_P07_Ext;Petapahan 00156;N2-W1-34B;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;GRK2/402/3220268DR;2022-04-01 09:00:00;2022-04-12 01:00:00;2022-06-01 13:00:00;SUSPENDED
Kotabatak;KTB-X17;Kotabatak 00485;O-O-39;Drill and Suspend;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;GRK2/402/3220180DR;2022-07-04 09:00:00;2022-07-12 22:00:00;2022-07-23 05:00:00;COMPLETE
Kotabatak;KTB-X02;Kotabatak 00489;N1-E1-73;Drill and Suspend;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;GRK2/402/3220182DR;2022-07-23 05:00:00;2022-07-26 03:00:00;2022-08-08 04:00:00;COMPLETE
Petapahan;PTP-P2R;Petapahan 00158;N2-W1-54B;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;SSO2/402/3220511DR;2022-08-08 04:00:00;2022-08-24 16:45:00;2022-09-10 02:00:00;COMPLETE
Petapahan;PTP-P6;Petapahan 00159;N2-W1-54A;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;SSO2/402/3220524DR;2022-09-10 02:00:00;2022-09-14 11:00:00;2022-09-30 16:00:00;COMPLETE
Petapahan;P_PETP_INF13_S01;Petapahan 00160;N1-W1-66A;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;SSO2/402/3220335DR;2022-09-30 16:00:00;2022-10-07 06:00:00;2022-12-10 21:00:00;COMPLETE
Petapahan;PTPBL1-P13;Petapahan 00161;O-E1-61A;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;SSO2/402/3220356DR;2022-12-09 20:00:00;2022-12-24 23:30:00;2023-01-11 20:00:00;COMPLETE
Petapahan;PTPBL1-P14;Petapahan 00163;O-E1-64A;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;SSO2/402/3220381DR;2023-01-11 20:00:00;2023-01-17 22:00:00;2023-02-03 15:00:00;COMPLETE
Kotabatak;KB_PL23;Kotabatak 00512;O-E1-56;Drill and Suspend;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;SSO2/402/3220624DR;2023-02-03 15:00:00;2023-02-11 01:00:00;2023-03-02 00:00:00;COMPLETE
Kotabatak;KTB-A271;Kotabatak 00514;S1-E1-12;Drill and Suspend;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;SSE2/402/3230385DR;2023-03-02 00:00:00;2023-03-08 22:00:00;2023-03-21 12:00:00;COMPLETE
Kotabatak;KTB-A138;Kotabatak 00515;S1-E1-15;Drill and Suspend;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;SSO2/402/3220544DR;2023-03-21 12:00:00;2023-04-12 17:00:00;2023-04-23 03:00:00;COMPLETE
Kotabatak;KTB-A122;Kotabatak 00516;O-E1-67;Drill and Suspend;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;SSE2/402/3230387DR;2023-04-23 03:00:00;2023-04-29 06:00:00;2023-05-12 00:00:00;COMPLETE
Kotabatak;KTB-A128;Kotabatak 00524;S1-E1-18;Drill and Suspend;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;SSE2/402/3230383DR;2023-05-12 00:00:00;2023-05-17 00:00:00;2023-05-27 00:00:00;COMPLETE
Kotabatak;KTB-X33-INJ;Kotabatak 00530;O-W2-29;Drill and Suspend;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;SSE2/402/3230382DR;2023-05-27 00:00:00;2023-06-01 09:00:00;2023-06-10 19:00:00;COMPLETE
Kotabatak;KB_PL34;Kotabatak 00531;O-W1-13;Drill and Suspend;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;SSE2/402/3230392DR;2023-06-10 19:00:00;2023-06-14 09:00:00;2023-06-30 00:00:00;COMPLETE
Kotabatak;KTB-X34-INJ;Kotabatak 00532;O-W1-20;Drill and Suspend;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;SSE2/402/3230389DR;2023-06-30 00:00:00;2023-07-03 01:00:00;2023-07-14 01:00:00;COMPLETE
Kotabatak;KB_PL1;Kotabatak 00538;O-W2-19;Drill and Suspend;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;SKB2/402/3230416DR;2023-07-14 01:00:00;2023-07-17 23:00:00;2023-07-27 03:30:00;COMPLETE
Kotabatak;KTB-X24;Kotabatak 00539;N1-W2-78;Drill and Suspend;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;SKB2/402/3230426DR;2023-07-27 03:30:00;2023-07-30 00:00:00;2023-08-09 07:00:00;RELEASE
Kotabatak;KB_PL3;Kotabatak 00540;O-W2-25;Drill and Suspend;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;SKB2/402/3230420DR;2023-08-09 07:00:00;2023-08-12 09:00:00;2023-08-23 12:00:00;COMPLETE
Topaz;P_TOPA23_P10;Topaz 00012;O-O-13A;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;SSV2/402/3230680DR;2023-08-23 12:00:00;2023-08-29 22:00:00;2023-09-11 11:00:00;COMPLETE
Libo Se;LISE23_CC16;Libo Se 00058;S1-E4-86;Drill and Suspend;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;SSV2/402/3230628DR;2023-09-11 11:00:00;2023-09-23 13:00:00;2023-10-20 07:00:00;COMPLETE
Libo Se;LISE23_SC03;Libo Se 00059;S2-W3-67A;Drill and Suspend;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;SSV2/402/3230657DR;2023-10-20 07:00:00;2023-10-25 19:00:00;2023-11-11 23:00:00;COMPLETE
Libo Se;LISE23_SO01;Libo Se 00060;S3-E5-18A;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;SSV2/402/3230659DR;2023-11-11 23:00:00;2023-11-17 04:30:00;2023-12-06 05:00:00;COMPLETE
Libo Se;LISE23_CC15;Libo Se 00061;S2-E5-57A;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;SSV2/402/3230627DR;2023-12-06 05:00:00;2023-12-28 00:00:00;2024-01-16 00:00:00;COMPLETE
Libo Se;LISE23_CC09;Libo Se 00062;S2-E4-54A;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;SSV2/402/3230621DR;2024-01-16 00:00:00;2024-02-01 09:00:00;2024-02-18 12:00:00;COMPLETE
Libo Se;LISE23_CC08;Libo Se 00063;S2-E4-54B;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;SSV2/402/3230620DR;2024-02-18 12:00:00;2024-02-21 19:00:00;2024-03-07 07:00:00;COMPLETE
Petani;P_PETA24_31;Petani 00202;O-O-74E;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-021;PTO2/402/3230894DR;2024-03-07 07:00:00;2024-03-20 02:00:00;2024-04-06 13:30:00;COMPLETE
Benar;BNR-X02;Benar 00056;N1-W1-15B;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-023;GRK2/402/2220240DR;2022-07-21 11:00:00;2022-07-21 11:00:00;2022-08-03 08:00:00;COMPLETE
Benar;BNR-X19;Benar 00057;O-E1-82A;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-023;GRK2/402/2220087DR;2022-08-03 08:00:00;2022-08-08 17:00:00;2022-08-18 05:00:00;COMPLETE
Benar;BNR-X20;Benar 00058;S1-O-15A;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-023;SSO2/402/3220521DR;2022-08-18 05:00:00;2022-08-28 20:00:00;2022-09-15 05:00:00;COMPLETE
Benar;BNR-X04;Benar 00059;N1-E1-12A;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-023;SSO2/402/3220533DR;2022-09-15 05:00:00;2022-09-25 03:00:00;2022-10-06 00:00:00;COMPLETE
Benar;BNR-X05;Benar 00060;N2-0-57A;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-023;SSO2/402/3220355DR;2022-10-06 00:00:00;2022-10-15 00:00:00;2022-10-24 03:30:00;RELEASE
Benar;BNR-X15;Benar 00061;N1-O-88B;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-023;SSO2/402/3220379DR;2022-10-24 03:30:00;2022-10-31 00:00:00;2022-11-12 21:30:00;COMPLETE
Benar;P_BENA22-P09;Benar 00062;N2-E1-44A;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-023;SSO2/402/3220422DR;2022-11-12 21:30:00;2022-11-22 03:30:00;2022-12-06 06:00:00;COMPLETE
Benar;P_BENA22-P06;Benar 00063;N1-O-46A;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-023;SSO2/402/3220441DR;2022-12-06 06:00:00;2022-12-14 14:00:00;2022-12-24 05:00:00;COMPLETE
Benar;BNR-X23;Benar 00064;O-O-58A;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-023;SSO2/402/3220397DR;2022-12-24 05:00:00;2022-12-31 20:00:00;2023-01-10 18:30:00;COMPLETE
Benar;BNR-X16;Benar 00065;O-E1-32A;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-023;SSO2/402/3220615DR;2023-01-10 18:30:00;2023-01-15 16:30:00;2023-01-28 22:30:00;COMPLETE
Benar;P_BENA23_P04;Benar 00066;N1-O-88C;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-023;SBN2/402/3220849DR;2023-01-28 22:30:00;2023-02-03 14:00:00;2023-02-27 01:00:00;COMPLETE
Menggala No;MNO-P12;Menggala No 00060;N3-W1-77A ;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-023;SSM2/402/3230204DR;2023-02-27 01:00:00;2023-03-14 07:00:00;2023-04-12 01:30:00;COMPLETE
Menggala No;MNO-P23;Menggala No 00061;N3-W1-15B;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-023;SSM2/402/3230205DR;2023-04-12 01:30:00;2023-04-23 12:00:00;2023-05-08 00:00:00;COMPLETE
Menggala No;MNO-P25;Menggala No 00062;N4-W1-83D;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-023;SSM2/402/3230208DR;2023-05-08 00:00:00;2023-05-18 20:00:00;2023-05-31 15:00:00;COMPLETE
Menggala No;MNO-P22;Menggala No 00063;N4-W1-83E;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-023;SSM2/402/3230206DR;2023-05-31 15:00:00;2023-06-07 00:00:00;2023-06-23 07:00:00;COMPLETE
Menggala No;MNO-P24;Menggala No 00064;N4-W2-25;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-023;SSM2/402/3230207DR;2023-06-23 07:00:00;2023-07-01 02:30:00;2023-07-16 21:00:00;COMPLETE
Menggala No;MNO-P26;Menggala No 00065;N4-W2-36A;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-023;SSM2/402/3230209DR;2023-07-16 21:00:00;2023-07-31 22:30:00;2023-08-14 12:00:00;RELEASE
Balam So;BLSO23-LQR-TE033;Balam So 00546;N1-O-53B;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-023;SSO2/402/3220585DR;2023-08-14 12:00:00;2023-08-22 22:00:00;2023-08-30 00:00:00;COMPLETE
Balam So;BLSO23-LQR-TE050;Balam So 00549;N1-W1-26B;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-023;SSE2/402/3230336DR;2023-08-30 00:00:00;2023-09-05 18:00:00;2023-09-11 10:00:00;RELEASE
Balam So;BLSO23-LQR-TE069;Balam So 00550;N1-O-43A;Drill and Complete;DRL01 - Drill Hole;Land Drilling Rig;ACS-023;SSE2/402/3230358DR;2023-09-11 10:00:00;2023-09-16 03:00:00;2023-09-23 10:00:00;COMPLETE
